Email,Last Open Date,Revenue Generated ,,,,,,,,
dominic.peake@buytopiamail.com,7/10/2016,"$3,996.00",,,,,,,,
katherine.rutherford@buytopiamail.com,7/7/2016,$370.00,,,,,,,,
kylie.macdonald@buytopiamail.com,7/3/2016,"$2,835.00",,,,,,,,
hannah.nash@buytopiamail.com,7/24/2016,"$4,911.00",,,,,,,,
phil.simpson@buytopiamail.com,8/4/2016,"$4,720.00",,,,,,,,
adam.thomson@buytopiamail.com,7/22/2016,"$1,386.00",,,,,,,,
jan.roberts@buytopiamail.com,8/17/2016,"$4,267.00",,,,,,,,
jasmine.carr@buytopiamail.com,7/10/2016,"$1,396.00",,,,,,,,
stewart.paige@buytopiamail.com,7/28/2016,"$2,873.00",,,,,,,,
elizabeth.blake@buytopiamail.com,8/10/2016,"$1,477.00",,,,,,,,
harry.johnston@buytopiamail.com,7/27/2016,$483.00,,,,,,,,
jack.clark@buytopiamail.com,8/6/2016,"$1,432.00",,,,,,,,
caroline.macleod@buytopiamail.com,6/29/2016,$691.00,,,,,,,,
hannah.randall@buytopiamail.com,7/26/2016,"$1,699.00",,,,,,,,
jason.sanderson@buytopiamail.com,8/17/2016,"$2,529.00",,,,,,,,
max.coleman@buytopiamail.com,7/9/2016,$251.00,,,,,,,,
leonard.mitchell@buytopiamail.com,7/13/2016,"$2,237.00",,,,,,,,
jake.mcdonald@buytopiamail.com,6/30/2016,"$4,443.00",,,,,,,,
lucas.piper@buytopiamail.com,8/15/2016,"$1,855.00",,,,,,,,
colin.grant@buytopiamail.com,7/18/2016,"$1,495.00",,,,,,,,
dan.macdonald@buytopiamail.com,7/5/2016,"$1,510.00",,,,,,,,
jonathan.hardacre@buytopiamail.com,8/8/2016,"$1,394.00",,,,,,,,
kimberly.clark@buytopiamail.com,7/11/2016,"$3,065.00",,,,,,,,
brandon.campbell@buytopiamail.com,7/4/2016,"$2,310.00",,,,,,,,
simon.mathis@buytopiamail.com,7/26/2016,"$1,139.00",,,,,,,,
irene.vaughan@buytopiamail.com,8/12/2016,"$3,478.00",,,,,,,,
jasmine.macdonald@buytopiamail.com,7/20/2016,"$3,210.00",,,,,,,,
carolyn.pullman@buytopiamail.com,8/8/2016,"$4,935.00",,,,,,,,
jason.welch@buytopiamail.com,8/9/2016,"$3,618.00",,,,,,,,
richard.newman@buytopiamail.com,7/26/2016,$75.00,,,,,,,,
sophie.fraser@buytopiamail.com,7/6/2016,"$3,703.00",,,,,,,,
nicola.greene@buytopiamail.com,7/20/2016,"$4,708.00",,,,,,,,
abigail.hardacre@buytopiamail.com,7/26/2016,"$2,601.00",,,,,,,,
david.poole@buytopiamail.com,7/13/2016,$913.00,,,,,,,,
adrian.roberts@buytopiamail.com,8/13/2016,$308.00,,,,,,,,
christian.may@buytopiamail.com,8/13/2016,$324.00,,,,,,,,
evan.mathis@buytopiamail.com,7/16/2016,"$3,679.00",,,,,,,,
tracey.allan@buytopiamail.com,8/18/2016,"$4,707.00",,,,,,,,
rachel.sanderson@buytopiamail.com,7/12/2016,"$1,917.00",,,,,,,,
andrea.sutherland@buytopiamail.com,8/14/2016,"$4,141.00",,,,,,,,
leonard.vaughan@buytopiamail.com,8/1/2016,"$1,263.00",,,,,,,,
audrey.duncan@buytopiamail.com,7/12/2016,$303.00,,,,,,,,
dominic.clark@buytopiamail.com,8/18/2016,"$3,490.00",,,,,,,,
justin.ellison@buytopiamail.com,8/12/2016,"$2,197.00",,,,,,,,
wanda.roberts@buytopiamail.com,7/25/2016,"$4,648.00",,,,,,,,
ryan.dickens@buytopiamail.com,8/18/2016,$725.00,,,,,,,,
rose.mackay@buytopiamail.com,7/8/2016,"$1,649.00",,,,,,,,
rebecca.rampling@buytopiamail.com,8/16/2016,$370.00,,,,,,,,
sophie.allan@buytopiamail.com,7/30/2016,"$2,142.00",,,,,,,,
sarah.abraham@buytopiamail.com,7/13/2016,"$2,400.00",,,,,,,,
simon.dickens@buytopiamail.com,7/8/2016,"$4,400.00",,,,,,,,
abigail.brown@buytopiamail.com,7/15/2016,$696.00,,,,,,,,
jessica.glover@buytopiamail.com,7/16/2016,"$3,863.00",,,,,,,,
colin.tucker@buytopiamail.com,8/9/2016,"$1,606.00",,,,,,,,
jessica.skinner@buytopiamail.com,7/2/2016,"$4,203.00",,,,,,,,
neil.young@buytopiamail.com,6/29/2016,$124.00,,,,,,,,
tim.grant@buytopiamail.com,8/5/2016,"$1,363.00",,,,,,,,
harry.jones@buytopiamail.com,8/8/2016,"$4,423.00",,,,,,,,
lauren.ogden@buytopiamail.com,8/6/2016,$46.00,,,,,,,,
keith.ogden@buytopiamail.com,6/30/2016,"$3,060.00",,,,,,,,
lauren.lambert@buytopiamail.com,8/14/2016,$288.00,,,,,,,,
christian.sanderson@buytopiamail.com,7/10/2016,$420.00,,,,,,,,
paul.ellison@buytopiamail.com,7/8/2016,$947.00,,,,,,,,
thomas.baker@buytopiamail.com,7/20/2016,$437.00,,,,,,,,
donna.terry@buytopiamail.com,7/25/2016,"$1,152.00",,,,,,,,
donna.anderson@buytopiamail.com,8/16/2016,"$4,458.00",,,,,,,,
amelia.short@buytopiamail.com,7/5/2016,"$2,353.00",,,,,,,,
peter.russell@buytopiamail.com,7/3/2016,"$3,344.00",,,,,,,,
eric.may@buytopiamail.com,8/6/2016,$156.00,,,,,,,,
christopher.young@buytopiamail.com,8/9/2016,"$4,602.00",,,,,,,,
david.campbell@buytopiamail.com,8/13/2016,"$4,025.00",,,,,,,,
stephanie.bower@buytopiamail.com,7/13/2016,"$2,958.00",,,,,,,,
sue.metcalfe@buytopiamail.com,8/12/2016,"$1,517.00",,,,,,,,
joanne.walsh@buytopiamail.com,7/16/2016,$275.00,,,,,,,,
virginia.ellison@buytopiamail.com,7/10/2016,"$2,555.00",,,,,,,,
matt.nolan@buytopiamail.com,8/14/2016,"$3,226.00",,,,,,,,
faith.jackson@buytopiamail.com,8/11/2016,"$1,201.00",,,,,,,,
gordon.ferguson@buytopiamail.com,7/10/2016,"$4,781.00",,,,,,,,
david.baker@buytopiamail.com,7/8/2016,$5.00,,,,,,,,
leah.ball@buytopiamail.com,7/27/2016,"$3,820.00",,,,,,,,
brandon.macdonald@buytopiamail.com,8/18/2016,"$3,640.00",,,,,,,,
richard.hughes@buytopiamail.com,7/25/2016,"$2,708.00",,,,,,,,
lucas.nash@buytopiamail.com,8/8/2016,"$1,930.00",,,,,,,,
jack.vance@buytopiamail.com,8/12/2016,"$1,882.00",,,,,,,,
michael.wilkins@buytopiamail.com,7/10/2016,"$2,786.00",,,,,,,,
kevin.ince@buytopiamail.com,7/26/2016,"$3,895.00",,,,,,,,
stephen.nolan@buytopiamail.com,8/15/2016,"$3,574.00",,,,,,,,
amy.rampling@buytopiamail.com,7/18/2016,"$2,237.00",,,,,,,,
natalie.bower@buytopiamail.com,7/22/2016,"$2,995.00",,,,,,,,
sam.duncan@buytopiamail.com,7/15/2016,"$1,223.00",,,,,,,,
anthony.ferguson@buytopiamail.com,8/6/2016,$71.00,,,,,,,,
audrey.harris@buytopiamail.com,7/21/2016,"$2,849.00",,,,,,,,
carl.johnston@buytopiamail.com,7/13/2016,"$4,427.00",,,,,,,,
jennifer.gill@buytopiamail.com,8/4/2016,"$3,419.00",,,,,,,,
audrey.edmunds@buytopiamail.com,8/5/2016,"$1,405.00",,,,,,,,
andrew.bell@buytopiamail.com,8/10/2016,"$2,396.00",,,,,,,,
heather.grant@buytopiamail.com,7/30/2016,"$1,556.00",,,,,,,,
chloe.mackenzie@buytopiamail.com,8/3/2016,"$2,046.00",,,,,,,,
keith.carr@buytopiamail.com,7/29/2016,"$3,284.00",,,,,,,,
sam.mills@buytopiamail.com,8/6/2016,$317.00,,,,,,,,
zoe.king@buytopiamail.com,7/5/2016,"$4,559.00",,,,,,,,
leah.mcgrath@buytopiamail.com,8/10/2016,"$4,929.00",,,,,,,,
thomas.marshall@buytopiamail.com,7/28/2016,"$1,487.00",,,,,,,,
frank.walsh@buytopiamail.com,7/4/2016,"$1,058.00",,,,,,,,
warren.ince@buytopiamail.com,7/4/2016,"$4,292.00",,,,,,,,
sam.coleman@buytopiamail.com,8/15/2016,"$2,216.00",,,,,,,,
rose.murray@buytopiamail.com,8/17/2016,"$3,772.00",,,,,,,,
eric.manning@buytopiamail.com,7/30/2016,"$1,755.00",,,,,,,,
leonard.wright@buytopiamail.com,7/1/2016,"$2,126.00",,,,,,,,
carol.rampling@buytopiamail.com,7/1/2016,"$4,431.00",,,,,,,,
andrew.rutherford@buytopiamail.com,7/25/2016,"$1,242.00",,,,,,,,
pippa.grant@buytopiamail.com,7/9/2016,"$2,971.00",,,,,,,,
connor.white@buytopiamail.com,7/31/2016,$946.00,,,,,,,,
andrea.gibson@buytopiamail.com,7/18/2016,"$3,654.00",,,,,,,,
frank.alsop@buytopiamail.com,7/31/2016,$254.00,,,,,,,,
warren.randall@buytopiamail.com,7/25/2016,"$3,311.00",,,,,,,,
una.baker@buytopiamail.com,8/7/2016,"$2,577.00",,,,,,,,
isaac.oliver@buytopiamail.com,6/29/2016,"$2,352.00",,,,,,,,
sarah.miller@buytopiamail.com,7/24/2016,"$3,254.00",,,,,,,,
fiona.peters@buytopiamail.com,7/9/2016,"$3,192.00",,,,,,,,
heather.martin@buytopiamail.com,7/17/2016,"$2,035.00",,,,,,,,
rachel.murray@buytopiamail.com,8/7/2016,"$4,984.00",,,,,,,,
victoria.duncan@buytopiamail.com,8/2/2016,"$3,956.00",,,,,,,,
joshua.mclean@buytopiamail.com,7/18/2016,"$4,073.00",,,,,,,,
leah.blake@buytopiamail.com,7/27/2016,"$1,338.00",,,,,,,,
anthony.reid@buytopiamail.com,7/19/2016,"$2,134.00",,,,,,,,
richard.brown@buytopiamail.com,7/9/2016,"$3,478.00",,,,,,,,
jessica.duncan@buytopiamail.com,7/23/2016,"$2,631.00",,,,,,,,
wanda.poole@buytopiamail.com,7/28/2016,"$3,810.00",,,,,,,,
jonathan.dickens@buytopiamail.com,8/11/2016,"$4,708.00",,,,,,,,
robert.macleod@buytopiamail.com,8/11/2016,"$4,185.00",,,,,,,,
rachel.kerr@buytopiamail.com,7/13/2016,"$2,145.00",,,,,,,,
sarah.mathis@buytopiamail.com,8/18/2016,"$2,757.00",,,,,,,,
zoe.piper@buytopiamail.com,7/29/2016,"$2,104.00",,,,,,,,
felicity.hughes@buytopiamail.com,8/9/2016,"$1,284.00",,,,,,,,
jack.burgess@buytopiamail.com,7/17/2016,"$3,575.00",,,,,,,,
jennifer.bond@buytopiamail.com,8/12/2016,"$3,891.00",,,,,,,,
deirdre.vaughan@buytopiamail.com,7/27/2016,"$2,051.00",,,,,,,,
dylan.newman@buytopiamail.com,7/12/2016,$729.00,,,,,,,,
gavin.paige@buytopiamail.com,7/8/2016,$173.00,,,,,,,,
kevin.bailey@buytopiamail.com,7/21/2016,"$4,721.00",,,,,,,,
madeleine.roberts@buytopiamail.com,7/10/2016,$11.00,,,,,,,,
stephanie.underwood@buytopiamail.com,7/29/2016,"$4,331.00",,,,,,,,
ian.newman@buytopiamail.com,8/6/2016,"$1,407.00",,,,,,,,
emily.piper@buytopiamail.com,7/20/2016,"$3,571.00",,,,,,,,
dominic.peters@buytopiamail.com,8/12/2016,"$2,881.00",,,,,,,,
paul.gill@buytopiamail.com,7/7/2016,"$4,107.00",,,,,,,,
nicholas.duncan@buytopiamail.com,7/23/2016,"$1,478.00",,,,,,,,
angela.dickens@buytopiamail.com,7/26/2016,"$2,687.00",,,,,,,,
felicity.lyman@buytopiamail.com,8/4/2016,"$1,717.00",,,,,,,,
olivia.smith@buytopiamail.com,7/31/2016,"$4,187.00",,,,,,,,
joseph.young@buytopiamail.com,7/22/2016,"$1,357.00",,,,,,,,
jack.fisher@buytopiamail.com,7/11/2016,"$2,382.00",,,,,,,,
richard.watson@buytopiamail.com,7/29/2016,$37.00,,,,,,,,
blake.gibson@buytopiamail.com,8/4/2016,"$1,181.00",,,,,,,,
elizabeth.butler@buytopiamail.com,7/6/2016,"$2,652.00",,,,,,,,
nathan.wallace@buytopiamail.com,8/7/2016,"$1,377.00",,,,,,,,
boris.black@buytopiamail.com,8/14/2016,$544.00,,,,,,,,
kevin.payne@buytopiamail.com,7/5/2016,"$4,604.00",,,,,,,,
katherine.berry@buytopiamail.com,7/13/2016,"$1,537.00",,,,,,,,
nicholas.underwood@buytopiamail.com,7/23/2016,"$1,088.00",,,,,,,,
christian.howard@buytopiamail.com,8/16/2016,$199.00,,,,,,,,
ella.carr@buytopiamail.com,7/5/2016,"$3,967.00",,,,,,,,
stephen.morgan@buytopiamail.com,8/13/2016,"$2,112.00",,,,,,,,
joanne.clark@buytopiamail.com,7/13/2016,"$1,092.00",,,,,,,,
abigail.kerr@buytopiamail.com,8/18/2016,$937.00,,,,,,,,
alan.payne@buytopiamail.com,8/13/2016,$331.00,,,,,,,,
nathan.springer@buytopiamail.com,8/3/2016,$935.00,,,,,,,,
amy.graham@buytopiamail.com,8/9/2016,"$1,567.00",,,,,,,,
stephanie.dowd@buytopiamail.com,7/21/2016,"$2,506.00",,,,,,,,
megan.watson@buytopiamail.com,7/25/2016,"$4,262.00",,,,,,,,
jason.avery@buytopiamail.com,7/14/2016,"$4,012.00",,,,,,,,
ryan.graham@buytopiamail.com,7/18/2016,"$2,570.00",,,,,,,,
kylie.clarkson@buytopiamail.com,7/20/2016,"$2,279.00",,,,,,,,
kylie.hudson@buytopiamail.com,7/4/2016,"$4,301.00",,,,,,,,
lisa.macdonald@buytopiamail.com,7/10/2016,$354.00,,,,,,,,
zoe.lewis@buytopiamail.com,7/24/2016,"$1,408.00",,,,,,,,
hannah.macleod@buytopiamail.com,7/26/2016,"$1,687.00",,,,,,,,
karen.walker@buytopiamail.com,7/28/2016,"$4,588.00",,,,,,,,
pippa.smith@buytopiamail.com,7/20/2016,"$4,443.00",,,,,,,,
sonia.macleod@buytopiamail.com,6/30/2016,"$1,315.00",,,,,,,,
richard.bond@buytopiamail.com,7/15/2016,"$3,390.00",,,,,,,,
felicity.fisher@buytopiamail.com,7/1/2016,$110.00,,,,,,,,
felicity.jones@buytopiamail.com,7/4/2016,"$2,968.00",,,,,,,,
lauren.howard@buytopiamail.com,7/30/2016,"$1,955.00",,,,,,,,
angela.brown@buytopiamail.com,7/18/2016,"$4,909.00",,,,,,,,
deirdre.short@buytopiamail.com,7/12/2016,$824.00,,,,,,,,
leah.murray@buytopiamail.com,7/14/2016,"$4,874.00",,,,,,,,
brandon.north@buytopiamail.com,8/7/2016,"$2,626.00",,,,,,,,
jack.stewart@buytopiamail.com,8/7/2016,"$2,638.00",,,,,,,,
kylie.abraham@buytopiamail.com,8/12/2016,$414.00,,,,,,,,
gabrielle.paige@buytopiamail.com,7/31/2016,"$4,236.00",,,,,,,,
gavin.sharp@buytopiamail.com,7/23/2016,"$2,868.00",,,,,,,,
neil.lee@buytopiamail.com,7/29/2016,$814.00,,,,,,,,
stephen.hunter@buytopiamail.com,7/19/2016,"$4,044.00",,,,,,,,
carolyn.davies@buytopiamail.com,7/13/2016,"$2,208.00",,,,,,,,
adam.welch@buytopiamail.com,7/4/2016,"$2,407.00",,,,,,,,
dorothy.alsop@buytopiamail.com,7/6/2016,"$1,028.00",,,,,,,,
wendy.terry@buytopiamail.com,7/16/2016,"$1,575.00",,,,,,,,
andrea.fisher@buytopiamail.com,7/28/2016,"$3,844.00",,,,,,,,
cameron.wallace@buytopiamail.com,7/19/2016,"$3,899.00",,,,,,,,
nicola.johnston@buytopiamail.com,8/7/2016,"$3,838.00",,,,,,,,
brandon.reid@buytopiamail.com,7/6/2016,"$1,835.00",,,,,,,,
dan.ince@buytopiamail.com,8/7/2016,"$1,643.00",,,,,,,,
nathan.peters@buytopiamail.com,7/8/2016,"$2,980.00",,,,,,,,
anna.sanderson@buytopiamail.com,7/18/2016,$663.00,,,,,,,,
benjamin.short@buytopiamail.com,7/20/2016,"$4,788.00",,,,,,,,
jason.lambert@buytopiamail.com,7/17/2016,"$3,199.00",,,,,,,,
kimberly.mills@buytopiamail.com,8/4/2016,"$2,035.00",,,,,,,,
luke.coleman@buytopiamail.com,7/20/2016,"$3,235.00",,,,,,,,
sarah.morrison@buytopiamail.com,7/23/2016,"$4,223.00",,,,,,,,
alexander.tucker@buytopiamail.com,7/20/2016,"$1,823.00",,,,,,,,
mary.knox@buytopiamail.com,7/17/2016,"$4,891.00",,,,,,,,
audrey.murray@buytopiamail.com,7/30/2016,"$1,931.00",,,,,,,,
christopher.cameron@buytopiamail.com,7/18/2016,"$2,727.00",,,,,,,,
frank.paige@buytopiamail.com,8/18/2016,"$4,048.00",,,,,,,,
lisa.campbell@buytopiamail.com,7/1/2016,"$2,527.00",,,,,,,,
leah.randall@buytopiamail.com,7/19/2016,"$3,067.00",,,,,,,,
owen.watson@buytopiamail.com,8/14/2016,"$1,303.00",,,,,,,,
kevin.paige@buytopiamail.com,8/15/2016,"$2,987.00",,,,,,,,
phil.rees@buytopiamail.com,7/30/2016,"$3,247.00",,,,,,,,
leah.davies@buytopiamail.com,7/8/2016,$953.00,,,,,,,,
caroline.dyer@buytopiamail.com,7/23/2016,"$1,891.00",,,,,,,,
lucas.fisher@buytopiamail.com,7/19/2016,"$3,832.00",,,,,,,,
lillian.quinn@buytopiamail.com,6/30/2016,$843.00,,,,,,,,
irene.abraham@buytopiamail.com,8/3/2016,"$2,510.00",,,,,,,,
christopher.kelly@buytopiamail.com,7/28/2016,"$2,256.00",,,,,,,,
jane.quinn@buytopiamail.com,8/16/2016,"$2,548.00",,,,,,,,
natalie.rampling@buytopiamail.com,7/21/2016,"$3,171.00",,,,,,,,
karen.fraser@buytopiamail.com,7/25/2016,"$1,423.00",,,,,,,,
cameron.mitchell@buytopiamail.com,8/5/2016,"$3,820.00",,,,,,,,
sophie.walker@buytopiamail.com,6/29/2016,"$4,566.00",,,,,,,,
vanessa.hart@buytopiamail.com,7/13/2016,$622.00,,,,,,,,
audrey.hill@buytopiamail.com,8/11/2016,"$2,964.00",,,,,,,,
carl.harris@buytopiamail.com,7/19/2016,"$1,111.00",,,,,,,,
warren.bond@buytopiamail.com,8/1/2016,$891.00,,,,,,,,
joshua.forsyth@buytopiamail.com,7/7/2016,"$4,710.00",,,,,,,,
cameron.wilson@buytopiamail.com,8/18/2016,"$2,013.00",,,,,,,,
andrew.skinner@buytopiamail.com,8/5/2016,"$1,479.00",,,,,,,,
ella.allan@buytopiamail.com,7/22/2016,"$4,111.00",,,,,,,,
rose.king@buytopiamail.com,8/18/2016,"$3,650.00",,,,,,,,
andrea.kerr@buytopiamail.com,7/24/2016,"$4,606.00",,,,,,,,
alexandra.james@buytopiamail.com,8/8/2016,"$4,497.00",,,,,,,,
simon.campbell@buytopiamail.com,6/29/2016,$973.00,,,,,,,,
olivia.payne@buytopiamail.com,8/17/2016,$130.00,,,,,,,,
carl.hudson@buytopiamail.com,7/24/2016,"$4,346.00",,,,,,,,
evan.hemmings@buytopiamail.com,7/19/2016,"$3,810.00",,,,,,,,
sophie.wilkins@buytopiamail.com,8/13/2016,"$3,427.00",,,,,,,,
edward.manning@buytopiamail.com,8/7/2016,"$1,301.00",,,,,,,,
jacob.ball@buytopiamail.com,7/11/2016,"$1,791.00",,,,,,,,
ella.vaughan@buytopiamail.com,8/12/2016,"$2,282.00",,,,,,,,
diane.sharp@buytopiamail.com,8/1/2016,"$3,591.00",,,,,,,,
william.allan@buytopiamail.com,7/3/2016,"$3,315.00",,,,,,,,
julian.howard@buytopiamail.com,7/23/2016,"$1,610.00",,,,,,,,
fiona.james@buytopiamail.com,7/11/2016,"$1,073.00",,,,,,,,
ella.robertson@buytopiamail.com,8/12/2016,$513.00,,,,,,,,
william.dyer@buytopiamail.com,8/3/2016,$151.00,,,,,,,,
lauren.hughes@buytopiamail.com,8/7/2016,"$2,332.00",,,,,,,,
lucas.peake@buytopiamail.com,7/16/2016,$471.00,,,,,,,,
dorothy.clark@buytopiamail.com,8/5/2016,$665.00,,,,,,,,
claire.lambert@buytopiamail.com,7/11/2016,"$4,477.00",,,,,,,,
james.hudson@buytopiamail.com,7/9/2016,"$1,952.00",,,,,,,,
theresa.mills@buytopiamail.com,8/17/2016,"$3,562.00",,,,,,,,
sally.bailey@buytopiamail.com,7/6/2016,$9.00,,,,,,,,
christian.martin@buytopiamail.com,7/6/2016,"$2,706.00",,,,,,,,
jan.hunter@buytopiamail.com,8/1/2016,"$2,281.00",,,,,,,,
sophie.knox@buytopiamail.com,7/25/2016,$679.00,,,,,,,,
phil.metcalfe@buytopiamail.com,7/1/2016,"$3,681.00",,,,,,,,
piers.sutherland@buytopiamail.com,8/18/2016,"$4,898.00",,,,,,,,
rose.mitchell@buytopiamail.com,7/1/2016,"$2,555.00",,,,,,,,
maria.roberts@buytopiamail.com,8/16/2016,"$2,693.00",,,,,,,,
peter.hill@buytopiamail.com,7/30/2016,"$4,252.00",,,,,,,,
alan.macleod@buytopiamail.com,8/15/2016,"$2,542.00",,,,,,,,
bella.king@buytopiamail.com,8/9/2016,"$2,212.00",,,,,,,,
kimberly.dyer@buytopiamail.com,7/26/2016,"$1,777.00",,,,,,,,
jason.mackay@buytopiamail.com,7/4/2016,"$3,835.00",,,,,,,,
amelia.burgess@buytopiamail.com,8/18/2016,"$3,979.00",,,,,,,,
alan.russell@buytopiamail.com,7/9/2016,"$1,706.00",,,,,,,,
evan.berry@buytopiamail.com,7/5/2016,"$4,602.00",,,,,,,,
felicity.lewis@buytopiamail.com,7/21/2016,$466.00,,,,,,,,
tim.kerr@buytopiamail.com,8/18/2016,$326.00,,,,,,,,
yvonne.gibson@buytopiamail.com,7/30/2016,"$2,912.00",,,,,,,,
alison.alsop@buytopiamail.com,7/6/2016,"$3,725.00",,,,,,,,
alison.bailey@buytopiamail.com,7/26/2016,"$1,986.00",,,,,,,,
pippa.henderson@buytopiamail.com,8/2/2016,"$3,135.00",,,,,,,,
william.peters@buytopiamail.com,8/6/2016,"$4,161.00",,,,,,,,
felicity.turner@buytopiamail.com,7/5/2016,"$4,572.00",,,,,,,,
anna.nolan@buytopiamail.com,8/14/2016,"$4,480.00",,,,,,,,
carolyn.tucker@buytopiamail.com,7/8/2016,"$2,188.00",,,,,,,,
paul.rees@buytopiamail.com,7/12/2016,"$3,431.00",,,,,,,,
charles.lyman@buytopiamail.com,8/4/2016,"$2,612.00",,,,,,,,
madeleine.poole@buytopiamail.com,7/10/2016,"$4,439.00",,,,,,,,
joan.hunter@buytopiamail.com,8/11/2016,"$4,698.00",,,,,,,,
abigail.lyman@buytopiamail.com,7/10/2016,$998.00,,,,,,,,
warren.ellison@buytopiamail.com,6/29/2016,"$3,087.00",,,,,,,,
liam.morgan@buytopiamail.com,7/21/2016,$495.00,,,,,,,,
lillian.forsyth@buytopiamail.com,7/23/2016,$193.00,,,,,,,,
carl.forsyth@buytopiamail.com,7/1/2016,"$4,052.00",,,,,,,,
alison.davidson@buytopiamail.com,8/15/2016,"$2,290.00",,,,,,,,
leah.robertson@buytopiamail.com,8/18/2016,"$4,189.00",,,,,,,,
matt.clarkson@buytopiamail.com,7/4/2016,"$1,061.00",,,,,,,,
joshua.mitchell@buytopiamail.com,8/4/2016,"$1,816.00",,,,,,,,
jake.terry@buytopiamail.com,8/2/2016,"$4,406.00",,,,,,,,
lauren.piper@buytopiamail.com,8/14/2016,"$3,793.00",,,,,,,,
alexandra.johnston@buytopiamail.com,8/17/2016,"$2,725.00",,,,,,,,
diane.butler@buytopiamail.com,8/9/2016,$949.00,,,,,,,,
christopher.may@buytopiamail.com,7/20/2016,"$1,337.00",,,,,,,,
victor.rampling@buytopiamail.com,8/1/2016,$332.00,,,,,,,,
maria.james@buytopiamail.com,7/1/2016,"$4,375.00",,,,,,,,
madeleine.peake@buytopiamail.com,7/29/2016,$496.00,,,,,,,,
chloe.russell@buytopiamail.com,8/11/2016,"$2,763.00",,,,,,,,
wanda.wilkins@buytopiamail.com,7/28/2016,"$4,142.00",,,,,,,,
luke.mackay@buytopiamail.com,7/22/2016,"$4,701.00",,,,,,,,
mary.white@buytopiamail.com,8/15/2016,"$1,787.00",,,,,,,,
gabrielle.marshall@buytopiamail.com,8/4/2016,"$2,226.00",,,,,,,,
audrey.hart@buytopiamail.com,7/31/2016,"$2,365.00",,,,,,,,
diana.alsop@buytopiamail.com,7/6/2016,"$2,632.00",,,,,,,,
ryan.bond@buytopiamail.com,7/10/2016,"$3,002.00",,,,,,,,
connor.carr@buytopiamail.com,8/9/2016,$951.00,,,,,,,,
jasmine.young@buytopiamail.com,7/7/2016,"$2,762.00",,,,,,,,
rose.mcdonald@buytopiamail.com,7/25/2016,$552.00,,,,,,,,
claire.parsons@buytopiamail.com,7/20/2016,"$3,104.00",,,,,,,,
matt.underwood@buytopiamail.com,8/18/2016,"$1,171.00",,,,,,,,
jacob.vaughan@buytopiamail.com,8/17/2016,"$2,930.00",,,,,,,,
carl.mcgrath@buytopiamail.com,7/7/2016,"$1,180.00",,,,,,,,
molly.james@buytopiamail.com,7/7/2016,"$2,302.00",,,,,,,,
rose.hughes@buytopiamail.com,7/23/2016,"$2,421.00",,,,,,,,
anne.mathis@buytopiamail.com,8/11/2016,"$4,973.00",,,,,,,,
steven.jackson@buytopiamail.com,7/20/2016,"$1,036.00",,,,,,,,
sally.vance@buytopiamail.com,7/9/2016,"$3,314.00",,,,,,,,
adrian.gibson@buytopiamail.com,7/29/2016,"$2,446.00",,,,,,,,
theresa.dickens@buytopiamail.com,7/22/2016,"$1,632.00",,,,,,,,
mary.dickens@buytopiamail.com,7/28/2016,"$1,222.00",,,,,,,,
paul.poole@buytopiamail.com,7/26/2016,"$4,997.00",,,,,,,,
steven.blake@buytopiamail.com,8/9/2016,"$3,560.00",,,,,,,,
amelia.nolan@buytopiamail.com,7/28/2016,"$1,733.00",,,,,,,,
michelle.hudson@buytopiamail.com,8/9/2016,"$1,978.00",,,,,,,,
jacob.quinn@buytopiamail.com,7/5/2016,"$4,240.00",,,,,,,,
deirdre.macleod@buytopiamail.com,7/5/2016,"$4,180.00",,,,,,,,
alexander.gray@buytopiamail.com,8/16/2016,$75.00,,,,,,,,
leonard.glover@buytopiamail.com,8/6/2016,$143.00,,,,,,,,
nicholas.jones@buytopiamail.com,7/9/2016,$665.00,,,,,,,,
emma.piper@buytopiamail.com,8/15/2016,"$3,170.00",,,,,,,,
stephanie.cornish@buytopiamail.com,8/2/2016,"$4,462.00",,,,,,,,
michael.dowd@buytopiamail.com,7/18/2016,"$4,729.00",,,,,,,,
benjamin.wallace@buytopiamail.com,7/31/2016,"$4,570.00",,,,,,,,
sean.wright@buytopiamail.com,7/22/2016,"$2,969.00",,,,,,,,
colin.smith@buytopiamail.com,7/11/2016,$87.00,,,,,,,,
lisa.harris@buytopiamail.com,7/26/2016,"$1,280.00",,,,,,,,
nicholas.taylor@buytopiamail.com,7/5/2016,"$4,526.00",,,,,,,,
eric.jones@buytopiamail.com,8/3/2016,"$3,750.00",,,,,,,,
neil.walker@buytopiamail.com,7/24/2016,"$4,379.00",,,,,,,,
gavin.piper@buytopiamail.com,7/6/2016,"$4,723.00",,,,,,,,
boris.arnold@buytopiamail.com,8/7/2016,$537.00,,,,,,,,
jane.young@buytopiamail.com,7/12/2016,"$3,056.00",,,,,,,,
melanie.king@buytopiamail.com,8/2/2016,"$4,308.00",,,,,,,,
carl.parsons@buytopiamail.com,8/4/2016,$593.00,,,,,,,,
ian.hill@buytopiamail.com,7/2/2016,$333.00,,,,,,,,
trevor.arnold@buytopiamail.com,7/19/2016,"$3,791.00",,,,,,,,
joe.johnston@buytopiamail.com,8/4/2016,"$3,937.00",,,,,,,,
angela.gibson@buytopiamail.com,7/1/2016,$200.00,,,,,,,,
